0x1b1c368395f3db0a794abe201fd43a0effe25e19, 959595000000000000000000, 84053989653729363609
0x9f421399dac676ebc771b616ce5ae08bd7360094, 95959500000000000000000, 8405398965372936360
0x0ebc1a10b5371da5497ca02405de2e3409b62cbd, 575757000000000000000000, 50432393792237618165
0xb2c3672260e2764c092e5189881c21f93635cb41, 191919000000000000000000, 16810797930745872721
0xe43970692c4b862f310eaf8f3a077d772dc84342, 4797975000000000000000000, 420269948268646818048
0xf22b14f664a7ab9b0f60a4b30e0706ae853afc91, 95959500000000000000000, 8405398965372936360
0x98e50b89a8dbbe2cbb68835660c636b016459dc9, 278282550000000000000000, 24375656999581515446
0x99c9e375a050457cf7f0613692d771948538ab4a, 191919000000000000000000, 16810797930745872721
0x116987db8873b874d45b04cb09ca471c5bb4ddeb, 191919000000000000000000, 16810797930745872721
0x4d9e90a34c955a55692b1b5dd1a66e0236279572, 62254939284200000000000, 5453108887069749752
0x5cfe91f65fbb7e60a2d7f4ce82ee7c3674ddfa23, 24675300000000000000, 2161388305381612
0xf5e2bba424781a8db41c82ac816ea2191d28aab1, 383838000000000000000000, 33621595861491745443
0x6f10475f694d59b31146b37a03df271ed6030c3f, 131157405059316120088500, 11488495842376990759
0x2d4a2d466d76e2ca0687f1e515e3d9834183b69d, 306040608523780000000000, 26807073966078233637
0x7377699b4349d13a5ce77cd59ccfac8c47dd0de8, 191919000000000000000000, 16810797930745872721
0xdbd359688cbd0707204cc831807168b05e6f70c4, 191041075125160000000000, 16733897688095011674
0xad7fc81b0e61c5b0857398bd76a4895e33711e2b, 95959500000000000000000, 8405398965372936360
0xc5d8c4dddc5e9cb21f7e1af1175da93d02794723, 8738364485398411669759460, 765421243385172087324
0xbb78e81e02b285cb0895a000c94d8a4ab1ff8484, 301587000000000000000000, 26416968176886371420
0xb319d36fa9d65fafec26ec68c88204f5437889b7, 7677810802220000000000000, 672523960351076678422
0x4e609f2efb3a341f6239787bb53aaacf2fd6ddc7, 4606056000000000000000000, 403459150337900945326
0x0075cca7edee30242e2b980cbd4df2f62aef6a09, 182780000000000000000000, 16010283743567497830
0x4168814716e4ed77f1650e4afc729b2b013149c4, 717144090018105415019120, 62816940399454970001
0x9cbbef814bdc979bb116a65be0ddb1d5af679625, 3857571900000000000000000, 337897038407992041710
0x93fb7bea36d788bcb87ba92094b72c6c43586bdb, 1919190000000000000000, 168107979307458727
0xfafb996487147931998d0868e2b163b922473bfd, 82251000000000000000, 7204627684605374
0x83e6d14a583f6b0004ca79ce9b731947d5e0ec67, 91390000000000000000, 8005141871783748
0xeec871ca68f0bab89c11255a40d26d6895915acb, 959595000000000000000000, 84053989653729363609
0x0ca87def88161442f874acb8acb7e5d5e0fc5916, 230302800000000000000000, 20172957516895047266
